id,question,prob,resolution,calibration_err,brier,nr_bettors,volume,attention_q,avg_bet
5oqejqyuc2,[POLAND] Will the winner of presidential elections in 2025 get less than 51% of ,0.39,1,0.61,0.3721,15,2795.732629242369,Q2_small,186.3821752828246
h9AEAI5gq2,Will Laura Fernández Delgado win in the first round of the 2026 Costa Rican gene,0.6616,1,0.3384,0.1145,10,9693.302646517952,Q4_sophisticated,969.3302646517952
hOtZOAs8c5,"By the next UK election, will a sitting MP publicly question US military presenc",0.6795,1,0.3205,0.1027,7,2425.2478420161533,Q3_large,346.463977430879
Sns982nZEZ,Will Sliwa vote for himself in the 2025 NYC Mayor Election?,0.9817,1,0.0183,0.0003,7,1238.17285894566,Q2_small,176.88183699223714
PSuQ292SZz,Democrats win Virginia's Lieutenant Governor election in 2025?,0.99,1,0.01,0.0001,7,1261.134947177889,Q2_small,180.162135311127
PnNIANnllP,Will ICE kill a civilian before 2028 elections?,0.99,1,0.01,0.0001,36,4174.833068348449,Q2_small,115.96758523190137
NUAhldplty,Labour rebellion triggers UK election over Welfare Reform Bill?,0.0196,0,0.0196,0.0004,12,1108.986548190129,Q1_retail,92.41554568251075
CUPllC8EQd,Any 'new' party wins seats in the 2025 Dutch elections?,0.946,1,0.054,0.0029,9,879.2795509258574,Q2_small,97.69772788065082
Odh9duU66q,Will the VVD exclude forming a government with PVV for the 2025 elections?,0.9373,1,0.0627,0.0039,7,788.4344680684835,Q2_small,112.63349543835479
ER9ZIQZsp0,Will the top two reach 50% combined in exit polls on Jan 18 in elections Portuga,0.5643,1,0.4357,0.1898,5,192.0,Q1_retail,38.4
25uIOdlns5,Will Bengal Elections be announced before 11th March 2026?,0.0322,0,0.0322,0.001,5,1369.6561194540864,Q3_large,273.93122389081725
2xMTqHjaYGDA325bWk8g,"If Trump is elected President in 2024, will he have an approval rating higher th",0.005,0,0.005,0.0,44,21962.94256016282,Q4_sophisticated,499.15778545824594
80ECth2P68,Will Elon Musk get involved in the 2025 Dutch general election?,0.0227,0,0.0227,0.0005,24,939.7876035360338,Q1_retail,39.15781681400141
tnO56NpEcn,Labor wins the 2025 Tasmanian state election?,0.0108,0,0.0108,0.0001,20,12387.407746807212,Q4_sophisticated,619.3703873403606
qQqQIynqhA,Will Andy Burnham stand in the Gorton and Denton by-election?,0.01,0,0.01,0.0001,19,2300.664312413122,Q2_small,121.08759539016431
O52u9tdUdy,Eric Adams gets fourth place in NYC Mayoral election?,0.9069,1,0.0931,0.0087,12,1274.5701275822023,Q2_small,106.21417729851686
9qZI5hZqd2,Left-wing parties gain seats in 2025 Dutch elections?,0.0101,0,0.0101,0.0001,11,1281.7372261772573,Q2_small,116.5215660161143
QC8CS9S5ht,Will the more liberal side win the 2026 Wisconsin Supreme court election?,0.99,1,0.01,0.0001,9,2081.972996261215,Q3_large,231.33033291791278
unSgSduZO2,Will bobi wine will the elections in Uganda?,0.0255,0,0.0255,0.0006,5,3203.3413027224715,Q4_sophisticated,640.6682605444943
A2PN6Ds2gmbo92NEtIUl,Will Samia Suluhu be re-elected in the 2025 Tanzania Presidential Elections?,0.9795,1,0.0205,0.0004,16,6960.525567804498,Q3_large,435.0328479877811
qlZ98ACuAQ,Will there be internet shutdown in Uganda post elections?,0.853,1,0.147,0.0216,10,397.2971554104325,Q1_retail,39.72971554104325
XWh5KaW5ZNaArgcj0zDJ,Will Guinea's planned elections occur?,0.01,0,0.01,0.0001,8,1269.4425698417847,Q2_small,158.6803212302231
znsIuI0Zl8,Progressive parties gain seats in 2025 Dutch elections?,0.9808,1,0.0192,0.0004,7,711.663834243658,Q2_small,101.66626203480828
tuuOlzEI9I,Liberal Party leadership spill before next federal election?,0.93,1,0.07,0.0049,7,916.6650388046172,Q2_small,130.9521484006596
l0dUPyOROL,GL/PvdA wins more seats than VVD in 2025 Dutch elections?,0.0453,0,0.0453,0.002,6,921.1594137087914,Q2_small,153.52656895146524
pSnstzE88u,Will the Democrats hold AZ-07 in this special election?,0.9576,1,0.0424,0.0018,4,375.0,Q2_small,93.75
z5s2ghpAp9,Will Andrew Cuomo be elected as mayor of New York City?,0.01,0,0.01,0.0001,86,34738.487246741395,Q3_large,403.9358982179232
8o15yp2sDilfKbk5hatD,Will it be legal for Americans to bet on elections in 2026?,0.9525,1,0.0475,0.0023,54,5321.647447537834,Q2_small,98.54902680625618
zf8AVKKjySWol3CpYJab,Will there be an election to replace Hamas in Gaza by the end of 2025?,0.01,0,0.01,0.0001,36,17936.659933765255,Q4_sophisticated,498.24055371570154
zrwzxchjE4Np0Du8budp,If Trump is re-elected will he face a third impeachment in the first 6 months of,0.01,0,0.01,0.0001,29,12608.60016902038,Q3_large,434.7793161731165
nNAlgth9QR,Will Nasry Asfura win the 2025 Honduran Presidential Election? [Polymarket],0.9962,1,0.0038,0.0,19,34514.56147986778,Q4_sophisticated,1816.555867361462
lhqNyZQIq0,Greece holds elections before October?,0.01,0,0.01,0.0001,13,1032.3361950801186,Q1_retail,79.41047654462452
0859cpCs68,Will José Antonio Kast win the Chilean Presidental Election?,0.9769,1,0.0231,0.0005,10,1830.4973031370064,Q2_small,183.04973031370065
59yhUy6h2I,mamdani 55.00%+ in today’s election?,0.28,0,0.28,0.0784,3,330.0,Q2_small,110.0
Ln2Z5cdzSP,"US strikes Iran by June 30, 2026",0.9941,1,0.0059,0.0,81,25364.82545568434,Q3_large,313.1459932800536
NOpP33b7xFT02Zd12ePz,Will China's economy enter a recession by 2025?,0.01,0,0.01,0.0001,188,49477.84647092727,Q3_large,263.18003441982586
EEtPNn6yLn,5. Multiple serious efforts to put AI data centers in space will take shape.,0.9462,1,0.0538,0.0029,143,71127.63098884023,Q4_sophisticated,497.39602090098066
2C8UpOIPQh,Will there be a recession in the U.S. in 2025?,0.01,0,0.01,0.0001,17,2400.9357835192204,Q2_small,141.2315166776012
c6qEhlNlLq,Will President Trump explicitly say “Bitcoin” or “BTC” in the State of the Union,0.0771,0,0.0771,0.0059,12,397.9743657727662,Q1_retail,33.16453048106385
NP8P0g5Oql,US Federal Reserve cuts interest rates in June 2025?,0.027,0,0.027,0.0007,28,2586.423812898392,Q1_retail,92.37227903208543
2dU8zCZgE0,Will US GDP growth in Q4 2025 come in at or above 5%?,0.01,0,0.01,0.0001,16,12579.714714603071,Q4_sophisticated,786.232169662692
ANCAEU2OE2,Will Germany‘s economy (real GDP) grow in 2025?,0.9862,1,0.0138,0.0002,32,11563.551378844568,Q3_large,361.36098058889274
U2OpAzAshZ,Should trump nationalize the economy?,0.3868,0,0.3868,0.1496,4,278.9999999999995,Q1_retail,69.74999999999987
IcQROQ5nQq,Nicolas Maduro finishes 2025 as Venezuela's president?,0.9904,1,0.0096,0.0001,46,3350.595925084022,Q1_retail,72.83904184965265
Cz6gNczdNS,Will the regime of Iran fall by the end of March 2026?,0.0225,0,0.0225,0.0005,43,3485.776477450931,Q1_retail,81.0645692430449
6n8AAZRP6g,"Will @ItsMe reveal their ""Infinite mana glitch"" before March 12, 2026?",0.8303,1,0.1697,0.0288,4,178.79339355722627,Q1_retail,44.69834838930657
IsROzI6z9s,UK Government Approval below 10% by EOY?,0.05,0,0.05,0.0025,26,1606.305816289817,Q1_retail,61.780992934223725
yphlgOShI2,Will the German economy achieve 0.5% real GDP growth in 2025?,0.01,0,0.01,0.0001,13,1366.004798404536,Q2_small,105.0772921849643
d85Ru8LqI8,Will any of the top 10 countries in The Economist’s 2025 Democracy Index have a ,0.022,0,0.022,0.0005,7,737.0,Q2_small,105.28571428571429
chqLlIznyZ,Will Iran close the Strait of Hormuz in 2025?,0.01,0,0.01,0.0001,44,14285.99195127127,Q3_large,324.68163525616524
92S8htEyEU,Will the United States impose new major economic sanctions on Russia due to the ,0.99,1,0.01,0.0001,19,1216.6304261526025,Q1_retail,64.03318032382118
68OLOyScsg,Will Russia experience widespread queues for basic goods in at least 3 major cit,0.0234,0,0.0234,0.0005,15,3856.7608426404,Q3_large,257.11738950936
N5tphCltAE,"Saudi NEOM project faces pause, downsizing, or lawsuit before 2026?",0.9383,1,0.0617,0.0038,7,350.7994454886714,Q1_retail,50.11420649838163
Iud5gtA9l6,"1789 Capital raises at least $5 billion by June 10, 2025",0.733,0,0.733,0.5373,5,144.0,Q1_retail,28.8
ScU5NUdOll,Will the US Manufacturing Rebound Fail? (ISM New Orders < 50 for Sep 2025),0.67,1,0.33,0.1089,4,79.1553690364697,Q1_retail,19.788842259117423
9q52l8nugy,Will VGK (European Stock ETF) outperform VOO (US S&P 500 Stock ETF) in 2025?,0.99,1,0.01,0.0001,3,934.372657557872,Q3_large,311.4575525192907
Llg66ZQAPU,Will Republican approval of the economy skyrocket to 80%+ in 2025?,0.0478,0,0.0478,0.0023,52,11693.132672633774,Q3_large,224.86793601218795
cO414qUfrSEaPNYiNt2B,Will India become 3rd largest economy by 2026?,0.0204,0,0.0204,0.0004,36,11189.825443788412,Q3_large,310.8284845496781
IthEp60qSQ,Will Americans rate the economy positively before the end of 2025?,0.0973,0,0.0973,0.0095,22,4148.430308186961,Q2_small,188.56501400849822
EsZzOnh8SQ,"The Economist mentions ""Grokipedia"" by EOY 2025?",0.0391,0,0.0391,0.0015,8,556.1914256449204,Q1_retail,69.52392820561505
U6ZRCQEsgg,Will the world experience a recession in 2025?,0.01,0,0.01,0.0001,24,2589.9425840416,Q2_small,107.91427433506668
utzE6OQpQ6,Will Russia retaliate to the US's capture of Maduro,0.0299,0,0.0299,0.0009,13,828.4687267241356,Q1_retail,63.72836359416428
lq59LCuPAu,Brazil reaches US agreement on Trump tariffs this year?,0.0933,0,0.0933,0.0087,11,920.2951150973144,Q1_retail,83.66319228157403
LO5L9tlnnh,Do you trust Leo Guinan?,0.0575,0,0.0575,0.0033,11,2688.453728567884,Q3_large,244.40488441526216
5zpuly6hgP,Will the NBER Announce the US is in recession during 2025 by the end of 2025?,0.0105,0,0.0105,0.0001,10,2521.255463211849,Q3_large,252.1255463211849
9SLsSlgtQc,Was firewood over 20% of US GDP in the 1830s?,0.2744,0,0.2744,0.0753,8,151.68014369487446,Q1_retail,18.960017961859307
N520quAPOS,Will I adhere to my study protocol in 2026?,0.5914,0,0.5914,0.3497,5,222.99768851042447,Q1_retail,44.599537702084895
vSHf4FuSBAYtuNABh9iY,Will Milei's DNU emergency decree get shut down by Congress before the end of 20,0.3624,0,0.3624,0.1313,3,41.24884170635087,Q1_retail,13.749613902116957
6B9uGk7ghkGk6uMEQfym,Will the US economy grow in 2023?,1.0,1,0.0,0.0,560,123928.74085579546,Q3_large,221.30132295677762
KhYSBd9V84stshwMUeKU,Will the reforms of the new president of Argentina(Milei) be good for the countr,0.055,0,0.055,0.003,93,43095.2081130371,Q4_sophisticated,463.38933454878605
2KMfwYnx32aniIxtTZCJ,Will the Economist publish an article about LK-99 or room-temperature supercondu,0.99,1,0.01,0.0001,92,33017.70162318781,Q3_large,358.8880611216066
BeKv5I5fx1lnLc7RetfU,Will the US economy have a recession [two quarters of negative GDP growth] in 20,0.045,0,0.045,0.002,91,10060.142607499583,Q2_small,110.55101766483058
pCqrqhTKgDwPJ4t1S07K,Economy 2023: US inflation above 4.0%?,0.01,0,0.01,0.0001,91,48446.39482884779,Q4_sophisticated,532.3779651521735
2Z5ZAsowMVbfcZFXZFgJ,Economy 2023: No recession in 2023?,0.98,1,0.02,0.0004,91,32448.299101933448,Q3_large,356.57471540586204
wDWlvti7UBRsK6pfsQTy,Will The Economist dedicate a cover to Poland before 2024?,0.01,0,0.01,0.0001,83,21382.5436393987,Q3_large,257.6210077035988
UeqErWnePOXApYfKuWLT,Will The Economist publish an article about Manifold Market or any other predict,0.25,1,0.75,0.5625,73,8071.189314912224,Q2_small,110.56423719057841
Aj8meuUo2eXvBjt9dgnv,Will Americans rate the economy positively before the end of 2024?,0.1244,0,0.1244,0.0155,57,3899.313171927984,Q1_retail,68.40900301628042
URMojc3rDpUpdrJKlrza,Biden has taken the lead in the Economist polling average. Will Trump retake the,0.96,1,0.04,0.0016,57,8987.15886759889,Q2_small,157.66945381752438
wG4BApb0dzZwB4VlI9RG,Will The Economist publish an article about Manifold Market or any other predict,0.42,1,0.58,0.3364,47,2211.1690922282587,Q1_retail,47.04615089847359
0d7NL9Rsspeu7HUaXMLL,Economy 2023: US Unemployment rate below 4.0%?,0.99,1,0.01,0.0001,43,20556.22437435768,Q4_sophisticated,478.0517296362251
a1jxbLPljn6z9iTA0r8X,Will Argentina dollarize its economy before the end of 2024?,0.045,0,0.045,0.002,41,7688.799266325631,Q2_small,187.53168942257636
rNCtMzILPoDvxRpEcPv7,Economy 2023: US inflation below 5.0%?,0.99,1,0.01,0.0001,38,25630.510217474966,Q4_sophisticated,674.4871109861833
bpfj67TpIqJxrxmCa58L,Will Argentina's economy be broadly considered to be in better shape November 19,0.9255,1,0.0745,0.0055,37,2906.2644133385584,Q1_retail,78.54768684698806
3GYv3AtBypdxpsqav6mN,Economy 2023: Stock market down on the year?,0.02,0,0.02,0.0004,31,5976.480803292816,Q2_small,192.7897033320263
untYqE8I1Qv95Uiu56P6,Will the Economist endorse the Conservatives in the next UK General Election?,0.02,0,0.02,0.0004,28,7421.770161192079,Q3_large,265.06322004257424
NKZA6cxev9txGPOgkTfl,Will there be a huge economic crisis that will impact the global economy in 2024,0.0916,0,0.0916,0.0084,27,2759.1337832408544,Q2_small,102.19014012003164
9GPCD0JmGedcUx89cdrz,Will Manifold employ or consult with a professional mathematician or economist b,0.1,0,0.1,0.01,27,1946.427579136085,Q1_retail,72.08991033837351
fBANQdQQKOUCtEF22hXn,Will China meet or exceed its 5% GDP growth target this year? (according to The ,0.754,1,0.246,0.0605,26,5021.558834150992,Q2_small,193.13687823657662
6rNwDSJs8cjtvbvTnofu,Economy 2023: Fed raises rates by more than 0.75 points?,0.99,1,0.01,0.0001,25,23960.95115283672,Q4_sophisticated,958.4380461134688
xqjU68PvAjKPxw7SeAKA,Will Israel's economy shrink in 2024?,0.1925,0,0.1925,0.037,24,2458.08661460586,Q2_small,102.42027560857751
bROPCrH30TOuLviHB75N,Will the German economy enter a recession during 2023?,0.22,1,0.78,0.6084,23,1526.8268241093854,Q1_retail,66.38377496127762
ylua9Eh8VU8fX7nruiS7,Do you believe 2% inflation economy in the US will occur by the end of the next ,0.02,0,0.02,0.0004,23,4368.427973246815,Q2_small,189.9316510107311
yogu00gs9r,Will the U.S. economy have a soft landing (Dec/2025)?,0.53,0,0.53,0.2809,23,1279.0,Q1_retail,55.608695652173914
GBU09v82WIpjpKfDPSzN,Economy 2023: US inflation below 6.0%?,0.99,1,0.01,0.0001,20,8532.511123504926,Q3_large,426.6255561752463
9J5NDtvhbWAFxXQMw2T5,"In 2024, will the German parliament create an off-budget fund (Sondervermögen) t",0.046,0,0.046,0.0021,20,3002.2917883107884,Q2_small,150.11458941553943
Vfadj0hOEq0N4o4gPbp8,Will Germany's economy grow in 2024?,0.0141,0,0.0141,0.0002,19,2115.63985966605,Q2_small,111.34946629821316
Io8WqglrpDmW8Ez8pY7e,Will over 90% of Manifold users [who vote] declare they would like to live in a ,0.12,0,0.12,0.0144,19,705.6733085948885,Q1_retail,37.14070045236255
Mv9EgJ2j7gknybVfhrft,Will the Economist report about a coup attemt in Senegal before April 2024?,0.02,0,0.02,0.0004,19,2871.501126755029,Q2_small,151.13163825026467
ziDPwrmsWQw3iAwPk0SZ,Economy 2023: Core inflation higher than headline?,0.99,1,0.01,0.0001,17,4285.608217520519,Q3_large,252.09460103061878
qSusPoLLA6L6pQ2MEZRw,Is immigration a net positive for a country's economy?,0.14,0,0.14,0.0196,22,2991.192488814736,Q2_small,135.96329494612436
ZBqvtyDrKJjpNgzwc2SZ,Economy 2023: Prime age employment-population ratio rises over the year?,0.98,1,0.02,0.0004,16,2202.395346965371,Q2_small,137.6497091853357
1zEEaXJWgVWKmvxD6Zx8,Will The Economist publish an article about the 2023 Polish election before the ,0.97,1,0.03,0.0009,16,1820.3461665208963,Q2_small,113.77163540755602
h7ia67sfw5,Will Carl Shulman soon claim that AI forecasting systems will play an integral r,0.96,1,0.04,0.0016,15,6507.687139471037,Q3_large,433.8458092980691
ZJbg4a4odxUJVu8yEVsz,Will Biden ever be ahead of Trump in the Economist's polls for February?,0.0,0,0.0,0.0,15,6791.49477971339,Q3_large,452.76631864755933
GrNHJXNct0ur22We4qnc,Will The Economist publish an article about the 2023 Polish election before the ,0.05,0,0.05,0.0025,14,1847.2179837069184,Q2_small,131.94414169335133
fk98eXBeqT9v60kr1G3p,Economy 2023: US Unemployment rate below 5.0%?,0.98,1,0.02,0.0004,13,1620.0807797641912,Q2_small,124.62159844339932
pmD6zSQ4OYQTmPLJwRDh,Will Argentina's Minister of Economy resign before the general elections?,0.04,0,0.04,0.0016,13,5653.885616644081,Q3_large,434.91427820339084
xnaJNuxmcUp7UCbcJXmk,"In November, will people think Labour would be the best political party at handl",0.9,1,0.1,0.01,12,514.2525620995516,Q1_retail,42.854380174962635
AyMwilOkVuHfrnDwXuiP,Is Chinas Economy Collapsing ?,0.51,1,0.49,0.2401,12,1519.2001286472491,Q2_small,126.60001072060409
Xhec5K2pxMgQrj9TOTVC,Will any economist get doxxed for posting on the job market rumors forum by end ,0.02,0,0.02,0.0004,11,6804.754755404347,Q4_sophisticated,618.6140686731225
O6amNWKEbRHa3ZgTTfbq,Every g7 economy will have negative growth q1 2023,0.0,0,0.0,0.0,10,8682.905074284785,Q4_sophisticated,868.2905074284785
Usayo184LFlTmdp1YlKD,Will the UK economy start growing at more than 2% by 2024?,0.44,1,0.56,0.3136,10,219.0497697100448,Q1_retail,21.90497697100448
zwhlJmwhyXcF4XUvFzyY,Will the U.S.'s Economist Democracy Index go down from 2022?,0.01,0,0.01,0.0001,10,2401.9322809830983,Q3_large,240.19322809830982
hRIqJsR7Lyo8IaHVB19I,Will the UK's economy grow in 2024?,0.99,1,0.01,0.0001,9,2116.1938620434867,Q3_large,235.13265133816518
2fNWCfszDvfFaFIWG5Bq,Will The Nigerian economy grow and witness tremendous economic growth and increa,0.1464,0,0.1464,0.0214,8,119.18043496535128,Q1_retail,14.89755437066891
2Rvrs8kZR64EZUkb2s27,Will France's economy grow in 2024?,0.9325,1,0.0675,0.0046,8,333.0,Q1_retail,41.625
l8AUNLS05t,Will I still believe that 30% of the American Economy was firewood in 1830 after,0.364,0,0.364,0.1325,9,180.8407239235499,Q1_retail,20.09341376928332
6q6hgyZgRz,Will Republicans rate the economy positively before the end of 2025?,0.9618,1,0.0382,0.0015,7,429.0,Q1_retail,61.285714285714285
4GXigSgjV6P2bcPaYVpw,Will Trump earn more than 45% of voters in the Economist's polls for February?,1.0,1,0.0,0.0,7,5158.350537369917,Q4_sophisticated,736.9072196242739
A26IF9CTQpcUHbaRJCCk,"Will the Indian economy exceed $4 trillion by April 1st, 2025? (End of financial",0.1518,1,0.8482,0.7195,6,187.0373603437365,Q1_retail,31.17289339062275
O9l2VaYLsZSoFJ5X1OHp,will Russian economy grow by the end of the 2022 by more than 5 percent?,0.4653,0,0.4653,0.2165,6,51.0,Q1_retail,8.5
puikl811yg,Will Republicans lead in The Economist's Final House forecast?,0.01,0,0.01,0.0001,6,990.8206742329754,Q2_small,165.13677903882925
e2rtSe42Z6yVmAsqrTnQ,Will Trump ever earn more than 46% of voters in the Economist's polls for Februa,1.0,1,0.0,0.0,6,3062.681937756437,Q4_sophisticated,510.4469896260728
qtozNRDVVtY4udLvXUJF,Will the economy of Vietnam falls into a recession before 2024?,0.0729,0,0.0729,0.0053,5,480.878448683599,Q2_small,96.1756897367198
LPLcIP2ROd,Will Republicans rate the economy positively on inauguration day 2025?,0.2955,0,0.2955,0.0873,5,120.0,Q1_retail,24.0
mxgk5690sb,Will Harris lead in The Economist's Final election forecast?,0.99,1,0.01,0.0001,4,1165.2927142843396,Q3_large,291.3231785710849
8UJ1cuMjinHfl1WglgBr,Will Trump's lowest possible polling be higher than Biden's median polling in th,0.04,0,0.04,0.0016,3,207.0,Q1_retail,69.0
dcgscdEUc0,Will The Russia-Ukraine War End Within 90 days of Trump Taking Office? [see desc,0.0187,0,0.0187,0.0004,1718,5294227.852385704,Q4_sophisticated,3081.622731307162
nchlPL0Acl,Will this Iran business be a war or just a casual takeover?,0.8092,1,0.1908,0.0364,3,135.16248742716655,Q1_retail,45.05416247572219
Ns9IINcnz9,Iran-Israel war before 2028?,0.9527,1,0.0473,0.0022,202,41435.86481913568,Q3_large,205.1280436590875
xpCT9MEzcBgYXIB8QO3B,Will Israel and Lebanon/Hezbollah go to war in 2023?,0.01,0,0.01,0.0001,1072,485165.2804751748,Q3_large,452.57955268206604
qusdd6d6P9,Will United States military get involved in Iran and Israel war,0.99,1,0.01,0.0001,137,24302.70625083656,Q2_small,177.39201642946395
PEsd8ssyLl,Will Trump declare the Iran war to be won in the next month?,0.9383,1,0.0617,0.0038,77,20273.73505120002,Q3_large,263.29526040519505
